Pfam ID	GO ID	GO description							
PF00664	GO:0005524	ATP binding							
PF00664	GO:0140359	ABC-type transporter activity							
PF00664	GO:0055085	transmembrane transport							
PF00664	GO:0016020	membrane							
PF00665	GO:0015074	DNA integration							
PF00667	GO:0016491	oxidoreductase activity							
PF00668	GO:0003824	catalytic activity							
PF00669	GO:0005198	structural molecule activity							
PF00672	GO:0007165	signal transduction							
PF00672	GO:0016020	membrane							
PF00676	GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor							
PF00680	GO:0003723	RNA binding							
PF00680	GO:0003968	RNA-directed RNA polymerase activity							
PF00680	GO:0006351	DNA-templated transcription							
PF00681	GO:0005856	cytoskeleton							
PF00682	GO:0003824	catalytic activity							
PF00684	GO:0031072	heat shock protein binding							
PF00684	GO:0051082	unfolded protein binding							
PF00685	GO:0008146	sulfotransferase activity							
PF00686	GO:2001070	starch binding							
PF00693	GO:0004797	thymidine kinase activity							
PF00693	GO:0005524	ATP binding							
PF00693	GO:0006230	TMP biosynthetic process							
PF00695	GO:0016032	viral process							
PF00697	GO:0004640	phosphoribosylanthranilate isomerase activity							
PF00697	GO:0006568	L-tryptophan metabolic process							
PF00699	GO:0043419	urea catabolic process							
PF00699	GO:0035550	urease complex							
PF00701	GO:0016829	lyase activity							
PF00703	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds							
PF00703	GO:0005975	carbohydrate metabolic process							
PF00704	GO:0005975	carbohydrate metabolic process							
PF00705	GO:0003677	DNA binding							
PF00705	GO:0006275	regulation of DNA replication							
PF00707	GO:0006413	translational initiation							
PF00709	GO:0000166	nucleotide binding							
PF00709	GO:0004019	adenylosuccinate synthase activity							
PF00709	GO:0006164	purine nucleotide biosynthetic process							
PF00711	GO:0006952	defense response							
PF00711	GO:0005576	extracellular region							
PF00712	GO:0003677	DNA binding							
PF00712	GO:0003887	DNA-directed DNA polymerase activity							
PF00712	GO:0008408	3'-5' exonuclease activity							
PF00712	GO:0006260	DNA replication							
PF00712	GO:0009360	DNA polymerase III complex							
PF00713	GO:0004867	serine-type endopeptidase inhibitor activity							
PF00714	GO:0005133	type II interferon receptor binding							
PF00714	GO:0006955	immune response							
PF00714	GO:0005576	extracellular region							
PF00715	GO:0005134	interleukin-2 receptor binding							
PF00715	GO:0008083	growth factor activity							
PF00715	GO:0006955	immune response							
PF00715	GO:0005576	extracellular region							
PF00716	GO:0004252	serine-type endopeptidase activity							
PF00716	GO:0006508	proteolysis							
PF00718	GO:0005198	structural molecule activity							
PF00718	GO:0019028	viral capsid							
PF00719	GO:0000287	magnesium ion binding							
PF00719	GO:0004427	inorganic diphosphate phosphatase activity							
PF00719	GO:0006796	phosphate-containing compound metabolic process							
PF00719	GO:0005737	cytoplasm							
PF00720	GO:0004867	serine-type endopeptidase inhibitor activity							
PF00721	GO:0005198	structural molecule activity							
PF00721	GO:0019028	viral capsid							
PF00722	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds							
PF00722	GO:0005975	carbohydrate metabolic process							
PF00724	GO:0010181	FMN binding							
PF00724	GO:0016491	oxidoreductase activity							
PF00725	GO:0016491	oxidoreductase activity							
PF00725	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor							
PF00725	GO:0006631	fatty acid metabolic process							
PF00727	GO:0005136	interleukin-4 receptor binding							
PF00727	GO:0008083	growth factor activity							
PF00727	GO:0006955	immune response							
PF00727	GO:0005576	extracellular region							
PF00728	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds							
PF00728	GO:0005975	carbohydrate metabolic process							
PF00729	GO:0005198	structural molecule activity							
PF00729	GO:0019028	viral capsid							
PF00730	GO:0006284	base-excision repair							
PF00731	GO:0006189	de novo' IMP biosynthetic process							
PF00732	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors							
PF00732	GO:0050660	flavin adenine dinucleotide binding							
PF00734	GO:0030248	cellulose binding							
PF00734	GO:0005975	carbohydrate metabolic process							
PF00734	GO:0005576	extracellular region							
PF00735	GO:0005525	GTP binding							
PF00736	GO:0003746	translation elongation factor activity							
PF00736	GO:0006414	translational elongation							
PF00737	GO:0042301	phosphate ion binding							
PF00737	GO:0015979	photosynthesis							
PF00737	GO:0050821	protein stabilization							
PF00737	GO:0009523	photosystem II							
PF00737	GO:0016020	membrane							
PF00738	GO:0005198	structural molecule activity							
PF00739	GO:0019079	viral genome replication							
PF00740	GO:0005198	structural molecule activity							
PF00740	GO:0019028	viral capsid							
PF00741	GO:0005198	structural molecule activity							
PF00741	GO:0012506	vesicle membrane							
PF00742	GO:0006520	amino acid metabolic process							
PF00743	GO:0004499	N,N-dimethylaniline monooxygenase activity							
PF00743	GO:0050660	flavin adenine dinucleotide binding							
PF00743	GO:0050661	NADP binding							
PF00745	GO:0008883	glutamyl-tRNA reductase activity							
PF00745	GO:0050661	NADP binding							
PF00745	GO:0033014	tetrapyrrole biosynthetic process							
PF00747	GO:0003697	single-stranded DNA binding							
PF00747	GO:0006260	DNA replication							
PF00747	GO:0042025	host cell nucleus							
PF00749	GO:0004812	aminoacyl-tRNA ligase activity							
PF00749	GO:0005524	ATP binding							
PF00749	GO:0043039	tRNA aminoacylation							
PF00751	GO:0043565	sequence-specific DNA binding							
PF00751	GO:0006355	regulation of DNA-templated transcription							
PF00752	GO:0004518	nuclease activity							
PF00758	GO:0005179	hormone activity							
PF00758	GO:0005576	extracellular region							
PF00759	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds							
PF00759	GO:0005975	carbohydrate metabolic process							
PF00761	GO:0005198	structural molecule activity							
PF00761	GO:0019028	viral capsid							
PF00762	GO:0004325	ferrochelatase activity							
PF00762	GO:0006783	heme biosynthetic process							
PF00763	GO:0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity							
PF00765	GO:0016740	transferase activity							
PF00767	GO:0019028	viral capsid							
PF00768	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity							
PF00768	GO:0006508	proteolysis							
PF00770	GO:0004197	cysteine-type endopeptidase activity							
PF00770	GO:0006508	proteolysis							
PF00771	GO:0009306	protein secretion							
PF00771	GO:0016020	membrane							
PF00772	GO:0003678	DNA helicase activity							
PF00772	GO:0005524	ATP binding							
PF00772	GO:0006260	DNA replication							
PF00773	GO:0003723	RNA binding							
PF00773	GO:0004540	RNA nuclease activity							
PF00775	GO:0003824	catalytic activity							
PF00775	GO:0008199	ferric iron binding							
PF00777	GO:0008373	sialyltransferase activity							
PF00777	GO:0009101	glycoprotein biosynthetic process							
PF00779	GO:0035556	intracellular signal transduction							
PF00781	GO:0016301	kinase activity							
PF00782	GO:0016311	dephosphorylation							
PF00784	GO:0005856	cytoskeleton							
PF00787	GO:0035091	phosphatidylinositol binding							
PF00788	GO:0007165	signal transduction							
PF00789	GO:0005515	protein binding							
PF00790	GO:0035091	phosphatidylinositol binding							
PF00790	GO:0043130	ubiquitin binding							
PF00793	GO:0009058	biosynthetic process							
PF00796	GO:0015979	photosynthesis							
PF00796	GO:0009522	photosystem I							
PF00797	GO:0016407	acetyltransferase activity							
PF00798	GO:0019031	viral envelope							
PF00799	GO:0006260	DNA replication							
PF00800	GO:0004664	prephenate dehydratase activity							
PF00800	GO:0009094	L-phenylalanine biosynthetic process							
PF00802	GO:0055036	virion membrane							
PF00803	GO:0046740	transport of virus in host, cell to cell							
PF00804	GO:0016020	membrane							
PF00806	GO:0003723	RNA binding							
PF00809	GO:0042558	pteridine-containing compound metabolic process							
PF00810	GO:0046923	ER retention sequence binding							
PF00810	GO:0006621	protein retention in ER lumen							
PF00810	GO:0016020	membrane							
PF00811	GO:0005509	calcium ion binding							
PF00811	GO:0007160	cell-matrix adhesion							
PF00811	GO:0005576	extracellular region							
PF00812	GO:0016020	membrane							
PF00813	GO:0009306	protein secretion							
PF00813	GO:0016020	membrane							
PF00815	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor							
PF00815	GO:0046872	metal ion binding							
PF00815	GO:0051287	NAD binding							
PF00816	GO:0003677	DNA binding							
PF00817	GO:0006281	DNA repair							
PF00818	GO:0009279	cell outer membrane							
PF00819	GO:0044562	venom-mediated inhibition of voltage-gated potassium channel activity							
PF00820	GO:0009279	cell outer membrane							
PF00821	GO:0004611	phosphoenolpyruvate carboxykinase activity							
PF00821	GO:0006094	gluconeogenesis							
PF00822	GO:0016020	membrane							
PF00825	GO:0000049	tRNA binding							
PF00825	GO:0004526	ribonuclease P activity							
PF00825	GO:0008033	tRNA processing							
PF00827	GO:0003735	structural constituent of ribosome							
PF00827	GO:0006412	translation							
PF00827	GO:0005840	ribosome							
PF00829	GO:0005840	ribosome							
PF00830	GO:0003735	structural constituent of ribosome							
PF00831	GO:0003735	structural constituent of ribosome							
PF00831	GO:0006412	translation							
PF00831	GO:0005840	ribosome							
PF00832	GO:0003735	structural constituent of ribosome							
PF00832	GO:0006412	translation							
PF00832	GO:0005840	ribosome							
PF00833	GO:0003735	structural constituent of ribosome							
PF00833	GO:0006412	translation							
PF00833	GO:0005840	ribosome							
PF00834	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives							
PF00834	GO:0005975	carbohydrate metabolic process							
PF00836	GO:0031110	regulation of microtubule polymerization or depolymerization							
PF00837	GO:0004800	thyroxine 5'-deiodinase activity							
PF00839	GO:0016020	membrane							
PF00840	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds							
PF00840	GO:0005975	carbohydrate metabolic process							
PF00841	GO:0003677	DNA binding							
PF00841	GO:0007286	spermatid development							
PF00841	GO:0051276	chromosome organization							
PF00844	GO:0005198	structural molecule activity							
PF00844	GO:0019028	viral capsid							
PF00845	GO:0003677	DNA binding							
PF00845	GO:0046740	transport of virus in host, cell to cell							
PF00845	GO:0033644	host cell membrane							
PF00846	GO:0019013	viral nucleocapsid							
PF00847	GO:0003700	DNA-binding transcription factor activity							
PF00847	GO:0006355	regulation of DNA-templated transcription							
PF00848	GO:0005506	iron ion binding							
PF00848	GO:0051537	2 iron, 2 sulfur cluster binding							
PF00849	GO:0003723	RNA binding							
PF00849	GO:0009982	pseudouridine synthase activity							
PF00849	GO:0001522	pseudouridine synthesis							
PF00849	GO:0009451	RNA modification							
PF00851	GO:0004197	cysteine-type endopeptidase activity							
PF00851	GO:0006508	proteolysis							
PF00853	GO:0003677	DNA binding							
PF00853	GO:0003700	DNA-binding transcription factor activity							
PF00853	GO:0006355	regulation of DNA-templated transcription							
PF00854	GO:0022857	transmembrane transporter activity							
PF00854	GO:0055085	transmembrane transport							
PF00854	GO:0016020	membrane							
PF00856	GO:0005515	protein binding							
PF00858	GO:0005272	sodium channel activity							
PF00858	GO:0006814	sodium ion transport							
PF00858	GO:0016020	membrane							
PF00859	GO:0003700	DNA-binding transcription factor activity							
PF00859	GO:0006355	regulation of DNA-templated transcription							
PF00859	GO:0005634	nucleus							
PF00860	GO:0022857	transmembrane transporter activity							
PF00860	GO:0055085	transmembrane transport							
PF00860	GO:0016020	membrane							
PF00861	GO:0003735	structural constituent of ribosome							
PF00861	GO:0006412	translation							
PF00861	GO:0005840	ribosome							
PF00863	GO:0008234	cysteine-type peptidase activity							
PF00863	GO:0006508	proteolysis							
PF00865	GO:0001503	ossification							
PF00865	GO:0007155	cell adhesion							
PF00867	GO:0004518	nuclease activity							
PF00868	GO:0018149	peptide cross-linking							
PF00869	GO:0046983	protein dimerization activity							
PF00870	GO:0000976	transcription cis-regulatory region binding							
PF00871	GO:0016301	kinase activity							
PF00871	GO:0016774	phosphotransferase activity, carboxyl group as acceptor							
PF00871	GO:0016310	phosphorylation							
PF00872	GO:0003677	DNA binding							
PF00872	GO:0004803	transposase activity							
PF00872	GO:0006313	DNA transposition							
PF00873	GO:0022857	transmembrane transporter activity							
PF00873	GO:0055085	transmembrane transport							
PF00873	GO:0016020	membrane							
PF00874	GO:0006355	regulation of DNA-templated transcription							
PF00878	GO:0005537	D-mannose binding							
PF00878	GO:0038023	signaling receptor activity							
PF00878	GO:0007041	lysosomal transport							
PF00879	GO:0006952	defense response							
PF00883	GO:0046872	metal ion binding							
PF00883	GO:0070006	metalloaminopeptidase activity							
PF00883	GO:0006508	proteolysis							
PF00885	GO:0009231	riboflavin biosynthetic process							
PF00885	GO:0009349	riboflavin synthase complex							
PF00886	GO:0003735	structural constituent of ribosome							
PF00886	GO:0006412	translation							
PF00886	GO:0005840	ribosome							
PF00887	GO:0000062	fatty-acyl-CoA binding							
PF00888	GO:0031625	ubiquitin protein ligase binding							
PF00888	GO:0006511	ubiquitin-dependent protein catabolic process							
PF00889	GO:0003746	translation elongation factor activity							
PF00889	GO:0006414	translational elongation							
PF00891	GO:0008171	O-methyltransferase activity							
PF00892	GO:0016020	membrane							
PF00893	GO:0022857	transmembrane transporter activity							
PF00893	GO:0005886	plasma membrane							
PF00894	GO:0005198	structural molecule activity							
PF00894	GO:0019028	viral capsid							
PF00895	GO:0015078	proton transmembrane transporter activity							
PF00895	GO:0015986	proton motive force-driven ATP synthesis							
PF00897	GO:0005198	structural molecule activity							
PF00897	GO:0019028	viral capsid							
PF00898	GO:0005198	structural molecule activity							
PF00901	GO:0005198	structural molecule activity							
PF00901	GO:0019028	viral capsid							
PF00902	GO:0016020	membrane							
PF00904	GO:0031424	keratinization							
PF00904	GO:0005737	cytoplasm							
PF00905	GO:0008658	penicillin binding							
PF00906	GO:0005198	structural molecule activity							
PF00907	GO:0003700	DNA-binding transcription factor activity							
PF00907	GO:0045893	positive regulation of DNA-templated transcription							
PF00908	GO:0008830	dTDP-4-dehydrorhamnose 3,5-epimerase activity							
PF00909	GO:0008519	ammonium channel activity							
PF00909	GO:0072488	ammonium transmembrane transport							
PF00909	GO:0016020	membrane							
PF00910	GO:0003723	RNA binding							
PF00910	GO:0003724	RNA helicase activity							
PF00913	GO:0042783	symbiont-mediated evasion of host immune response							
PF00916	GO:0016020	membrane							
PF00917	GO:0005515	protein binding							
PF00918	GO:0005179	hormone activity							
PF00918	GO:0005576	extracellular region							
PF00919	GO:0035596	methylthiotransferase activity							
PF00919	GO:0051539	4 iron, 4 sulfur cluster binding							
PF00921	GO:0016020	membrane							
PF00923	GO:0005975	carbohydrate metabolic process							
PF00924	GO:0055085	transmembrane transport							
PF00924	GO:0016020	membrane							
PF00926	GO:0008686	3,4-dihydroxy-2-butanone-4-phosphate synthase activity							
PF00926	GO:0009231	riboflavin biosynthetic process							
PF00927	GO:0003810	protein-glutamine gamma-glutamyltransferase activity							
PF00927	GO:0018149	peptide cross-linking							
PF00930	GO:0006508	proteolysis							
PF00931	GO:0043531	ADP binding							
PF00933	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds							
PF00933	GO:0005975	carbohydrate metabolic process							
PF00935	GO:0003735	structural constituent of ribosome							
PF00935	GO:0006412	translation							
PF00935	GO:0005840	ribosome							
PF00936	GO:0031469	bacterial microcompartment							
PF00937	GO:0003723	RNA binding							
PF00937	GO:0019013	viral nucleocapsid							
PF00939	GO:0022857	transmembrane transporter activity							
PF00939	GO:0055085	transmembrane transport							
PF00939	GO:0016020	membrane							
PF00941	GO:0016491	oxidoreductase activity							
PF00942	GO:0030248	cellulose binding							
PF00942	GO:0005975	carbohydrate metabolic process							
PF00943	GO:0005198	structural molecule activity							
PF00943	GO:0019028	viral capsid							
PF00944	GO:0004252	serine-type endopeptidase activity							
PF00944	GO:0006508	proteolysis							
PF00946	GO:0003968	RNA-directed RNA polymerase activity							
PF00946	GO:0004482	mRNA 5'-cap (guanine-N7-)-methyltransferase activity							
PF00946	GO:0005524	ATP binding							
PF00946	GO:0006370	7-methylguanosine mRNA capping							
PF00947	GO:0008233	peptidase activity							
PF00947	GO:0006508	proteolysis							
PF00947	GO:0016032	viral process							
PF00949	GO:0003723	RNA binding							
PF00949	GO:0003724	RNA helicase activity							
PF00949	GO:0005524	ATP binding							
PF00950	GO:0055085	transmembrane transport							
PF00950	GO:0005886	plasma membrane							
PF00950	GO:0043190	ATP-binding cassette (ABC) transporter complex							
PF00951	GO:0019031	viral envelope							
PF00952	GO:0019013	viral nucleocapsid							
PF00953	GO:0016780	phosphotransferase activity, for other substituted phosphate groups							
PF00953	GO:0016020	membrane							
PF00954	GO:0048544	recognition of pollen							
PF00955	GO:0006820	monoatomic anion transport							
PF00955	GO:0016020	membrane							
PF00956	GO:0006334	nucleosome assembly							
PF00956	GO:0005634	nucleus							
PF00958	GO:0003922	GMP synthase (glutamine-hydrolyzing) activity							
PF00958	GO:0005524	ATP binding							
PF00958	GO:0006164	purine nucleotide biosynthetic process							
PF00958	GO:0006177	GMP biosynthetic process							
PF00959	GO:0003796	lysozyme activity							
PF00959	GO:0009253	peptidoglycan catabolic process							
PF00959	GO:0016998	cell wall macromolecule catabolic process							
PF00960	GO:0003677	DNA binding							
PF00960	GO:0006952	defense response							
PF00961	GO:0004519	endonuclease activity							
PF00962	GO:0019239	deaminase activity							
PF00963	GO:0030246	carbohydrate binding							
PF00963	GO:0000272	polysaccharide catabolic process							
PF00964	GO:0005576	extracellular region							
PF00965	GO:0008191	metalloendopeptidase inhibitor activity							
PF00967	GO:0042742	defense response to bacterium							
PF00967	GO:0050832	defense response to fungus							
PF00969	GO:0006955	immune response							
PF00969	GO:0019882	antigen processing and presentation							
PF00969	GO:0016020	membrane							
PF00969	GO:0042613	MHC class II protein complex							
PF00971	GO:0005198	structural molecule activity							
PF00971	GO:0019031	viral envelope							
PF00972	GO:0003968	RNA-directed RNA polymerase activity							
PF00972	GO:0005524	ATP binding							
PF00973	GO:0005198	structural molecule activity							
PF00973	GO:0019013	viral nucleocapsid							
PF00974	GO:0019031	viral envelope							
PF00975	GO:0009058	biosynthetic process							
PF00977	GO:0000105	L-histidine biosynthetic process							
PF00978	GO:0003723	RNA binding							
PF00978	GO:0003968	RNA-directed RNA polymerase activity							
PF00978	GO:0006351	DNA-templated transcription							
PF00979	GO:0005198	structural molecule activity							
PF00979	GO:0019058	viral life cycle							
PF00980	GO:0005198	structural molecule activity							
PF00980	GO:0019028	viral capsid							
PF00981	GO:0003723	RNA binding							
PF00982	GO:0003824	catalytic activity							
PF00982	GO:0005992	trehalose biosynthetic process							
PF00983	GO:0005198	structural molecule activity							
PF00983	GO:0019028	viral capsid							
PF00984	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor							
PF00984	GO:0051287	NAD binding							
PF00985	GO:0007155	cell adhesion							
PF00985	GO:0016020	membrane							
PF00986	GO:0003677	DNA binding							
PF00986	GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity							
PF00986	GO:0005524	ATP binding							
PF00986	GO:0006265	DNA topological change							
PF00989	GO:0006355	regulation of DNA-templated transcription							
PF00992	GO:0005861	troponin complex							
PF00993	GO:0006955	immune response							
PF00993	GO:0019882	antigen processing and presentation							
PF00993	GO:0016020	membrane							
PF00993	GO:0042613	MHC class II protein complex							
PF00995	GO:0016192	vesicle-mediated transport							
PF00996	GO:0005092	GDP-dissociation inhibitor activity							
PF00996	GO:0007264	small GTPase-mediated signal transduction							
PF00997	GO:0005576	extracellular region							
PF00998	GO:0003723	RNA binding							
PF00998	GO:0003968	RNA-directed RNA polymerase activity							
PF00998	GO:0039694	viral RNA genome replication							
PF00999	GO:0015297	antiporter activity							
PF00999	GO:0006812	monoatomic cation transport							
PF00999	GO:0055085	transmembrane transport							
PF00999	GO:1902600	proton transmembrane transport							
PF00999	GO:0016020	membrane							
PF01000	GO:0003899	DNA-directed RNA polymerase activity							
PF01000	GO:0046983	protein dimerization activity							
PF01000	GO:0006351	DNA-templated transcription							
PF01001	GO:0003968	RNA-directed RNA polymerase activity							
PF01001	GO:0004197	cysteine-type endopeptidase activity							
PF01001	GO:0004252	serine-type endopeptidase activity							
PF01001	GO:0017111	ribonucleoside triphosphate phosphatase activity							
PF01002	GO:0004252	serine-type endopeptidase activity							
PF01002	GO:0044423	virion component							
PF01003	GO:0005198	structural molecule activity							
PF01003	GO:0019028	viral capsid							
PF01004	GO:0019058	viral life cycle							
PF01005	GO:0003725	double-stranded RNA binding							
PF01006	GO:0016032	viral process							
PF01006	GO:0044423	virion component							
PF01015	GO:0003735	structural constituent of ribosome							
PF01015	GO:0006412	translation							
PF01015	GO:0005840	ribosome							
PF01016	GO:0003735	structural constituent of ribosome							
PF01016	GO:0006412	translation							
PF01016	GO:0005840	ribosome							
PF01017	GO:0006355	regulation of DNA-templated transcription							
PF01017	GO:0007165	signal transduction							
PF01020	GO:0003735	structural constituent of ribosome							
PF01020	GO:0006412	translation							
PF01020	GO:0005840	ribosome							
PF01021	GO:0003723	RNA binding							
PF01021	GO:0005737	cytoplasm							
PF01022	GO:0003700	DNA-binding transcription factor activity							
PF01022	GO:0006355	regulation of DNA-templated transcription							
PF01024	GO:0140911	pore-forming activity							
PF01024	GO:0031640	killing of cells of another organism							
PF01024	GO:0050829	defense response to Gram-negative bacterium							
PF01024	GO:0016020	membrane							
PF01025	GO:0000774	adenyl-nucleotide exchange factor activity							
PF01025	GO:0042803	protein homodimerization activity							
PF01025	GO:0051087	protein-folding chaperone binding							
PF01025	GO:0006457	protein folding							
PF01026	GO:0016788	hydrolase activity, acting on ester bonds							
PF01028	GO:0003677	DNA binding							
PF01028	GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity							
PF01028	GO:0006265	DNA topological change							
PF01029	GO:0003723	RNA binding							
PF01029	GO:0006355	regulation of DNA-templated transcription							
PF01032	GO:0022857	transmembrane transporter activity							
PF01032	GO:0016020	membrane							
PF01035	GO:0003824	catalytic activity							
PF01035	GO:0006281	DNA repair							
PF01036	GO:0016020	membrane							
PF01040	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups							
PF01040	GO:0016020	membrane							
PF01043	GO:0017038	protein import							
PF01043	GO:0016020	membrane							
PF01044	GO:0051015	actin filament binding							
PF01044	GO:0007155	cell adhesion							
PF01047	GO:0003700	DNA-binding transcription factor activity							
PF01047	GO:0006355	regulation of DNA-templated transcription							
PF01048	GO:0003824	catalytic activity							
PF01048	GO:0009116	nucleoside metabolic process							
PF01049	GO:0005509	calcium ion binding							
PF01049	GO:0007156	homophilic cell-cell adhesion							
PF01050	GO:0016779	nucleotidyltransferase activity							
PF01050	GO:0005976	polysaccharide metabolic process							
PF01051	GO:0003887	DNA-directed DNA polymerase activity							
PF01051	GO:0006270	DNA replication initiation							
PF01053	GO:0030170	pyridoxal phosphate binding							
PF01053	GO:0019346	transsulfuration							
PF01055	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds							
PF01055	GO:0005975	carbohydrate metabolic process							
PF01056	GO:0003700	DNA-binding transcription factor activity							
PF01056	GO:0006355	regulation of DNA-templated transcription							
PF01057	GO:0019079	viral genome replication							
PF01058	GO:0051536	iron-sulfur cluster binding							
PF01060	GO:0009986	cell surface							
PF01061	GO:0140359	ABC-type transporter activity							
PF01061	GO:0016020	membrane							
PF01062	GO:0005254	chloride channel activity							
PF01063	GO:0003824	catalytic activity							
PF01064	GO:0004675	transmembrane receptor protein serine/threonine kinase activity							
PF01064	GO:0016020	membrane							
PF01065	GO:0019028	viral capsid							
PF01066	GO:0016780	phosphotransferase activity, for other substituted phosphate groups							
PF01066	GO:0008654	phospholipid biosynthetic process							
PF01066	GO:0016020	membrane							
PF01068	GO:0003910	DNA ligase (ATP) activity							
PF01068	GO:0005524	ATP binding							
PF01068	GO:0006281	DNA repair							
PF01068	GO:0006310	DNA recombination							
PF01070	GO:0016491	oxidoreductase activity							
PF01073	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor							
PF01073	GO:0006694	steroid biosynthetic process							
PF01074	GO:0004559	alpha-mannosidase activity							
PF01074	GO:0006013	mannose metabolic process							
PF01075	GO:0016757	glycosyltransferase activity							
PF01076	GO:0003677	DNA binding							
PF01076	GO:0006310	DNA recombination							
PF01077	GO:0016491	oxidoreductase activity							
PF01077	GO:0020037	heme binding							
PF01077	GO:0051536	iron-sulfur cluster binding							
PF01078	GO:0005524	ATP binding							
PF01079	GO:0016540	protein autoprocessing							
PF01080	GO:0042500	aspartic endopeptidase activity, intramembrane cleaving							
PF01080	GO:0016485	protein processing							
PF01080	GO:0016020	membrane							
PF01081	GO:0016829	lyase activity							
PF01082	GO:0004497	monooxygenase activity							
PF01082	GO:0005507	copper ion binding							
PF01082	GO:0016715	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen							
PF01083	GO:0016787	hydrolase activity							
PF01084	GO:0003735	structural constituent of ribosome							
PF01084	GO:0006412	translation							
PF01084	GO:0005840	ribosome							
PF01085	GO:0007267	cell-cell signaling							
PF01086	GO:0005198	structural molecule activity							
PF01086	GO:0006886	intracellular protein transport							
PF01086	GO:0016192	vesicle-mediated transport							
PF01086	GO:0030130	clathrin coat of trans-Golgi network vesicle							
PF01086	GO:0030132	clathrin coat of coated pit							
PF01087	GO:0008108	UDP-glucose						hexose-1-phosphate uridylyltransferase activity	
PF01087	GO:0006012	galactose metabolic process							
PF01088	GO:0004843	cysteine-type deubiquitinase activity							
PF01088	GO:0006511	ubiquitin-dependent protein catabolic process							
PF01090	GO:0003735	structural constituent of ribosome							
PF01090	GO:0006412	translation							
PF01090	GO:0005840	ribosome							
PF01091	GO:0008083	growth factor activity							
PF01092	GO:0003735	structural constituent of ribosome							
PF01092	GO:0006412	translation							
PF01092	GO:0005840	ribosome							
PF01095	GO:0030599	pectinesterase activity							
PF01095	GO:0042545	cell wall modification							
PF01096	GO:0003676	nucleic acid binding							
PF01096	GO:0008270	zinc ion binding							
PF01096	GO:0006351	DNA-templated transcription							
PF01097	GO:0006952	defense response							
PF01098	GO:0051301	cell division							
PF01098	GO:0016020	membrane							
PF01101	GO:0031492	nucleosomal DNA binding							
PF01101	GO:0000785	chromatin							
PF01101	GO:0005634	nucleus							
PF01103	GO:0019867	outer membrane							
PF01104	GO:0016032	viral process							
PF01106	GO:0005506	iron ion binding							
PF01106	GO:0051536	iron-sulfur cluster binding							
PF01106	GO:0016226	iron-sulfur cluster assembly							
PF01108	GO:0005515	protein binding							
PF01109	GO:0005129	granulocyte macrophage colony-stimulating factor receptor binding							
PF01109	GO:0008083	growth factor activity							
PF01109	GO:0006955	immune response							
PF01109	GO:0005576	extracellular region							
PF01110	GO:0005127	ciliary neurotrophic factor receptor binding							
PF01110	GO:0043524	negative regulation of neuron apoptotic process							
PF01110	GO:0070120	ciliary neurotrophic factor-mediated signaling pathway							
PF01111	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity							
PF01112	GO:0016787	hydrolase activity							
PF01113	GO:0008839	4-hydroxy-tetrahydrodipicolinate reductase activity							
PF01113	GO:0009089	L-lysine biosynthetic process via diaminopimelate							
PF01114	GO:0008047	enzyme activator activity							
PF01114	GO:0007586	digestion							
PF01114	GO:0016042	lipid catabolic process							
PF01114	GO:0005576	extracellular region							
PF01115	GO:0051016	barbed-end actin filament capping							
PF01115	GO:0008290	F-actin capping protein complex							
PF01116	GO:0008270	zinc ion binding							
PF01116	GO:0016832	aldehyde-lyase activity							
PF01116	GO:0005975	carbohydrate metabolic process							
PF01118	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor							
PF01118	GO:0051287	NAD binding							
PF01119	GO:0005524	ATP binding							
PF01119	GO:0030983	mismatched DNA binding							
PF01119	GO:0006298	mismatch repair							
PF01121	GO:0004140	dephospho-CoA kinase activity							
PF01121	GO:0005524	ATP binding							
PF01121	GO:0015937	coenzyme A biosynthetic process							
PF01122	GO:0031419	cobalamin binding							
PF01122	GO:0015889	cobalamin transport							
PF01123	GO:0090729	toxin activity							
